acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,focus_lv, chill_lv,workout_lv,party_lv,pred,id,name
846,0.0795,0.629,248547,0.53,0.0675,4,0.088,-11.759,0,0.0324,120.039,4,0.0689,0,0,0,0,1,4IPKfv5dbRdfQujHMtsPcc,rejecter
847,0.833,0.436,192168,0.17,0.00116,1,0.118,-9.549,1,0.347,200.226,4,0.188,0,0,0,0,1,44d4drNqTOl8CuH4Mfh0F7,DIEMONDS
851,0.621,0.557,204750,0.598,1.05e-06,2,0.316,-10.254,1,0.0602,159.998,4,0.304,0,0,0,0,1,2ZWc8GSlOIQUzzSmMAYwRL,Tough Luck
852,0.627,0.767,144196,0.341,0.0,7,0.111,-11.741,0,0.0651,186.332,4,0.497,0,0,0,0,1,2u7dQYuhpAygNWaSF5Rz8Y,So Gone
853,0.662,0.703,152606,0.3379999999999999,0.0,0,0.126,-13.572,0,0.092,199.97,4,0.593,0,0,0,0,1,39sqc0YIfiRh3NI9MS06x3,Stuck
854,0.155,0.6829999999999999,160602,0.286,4.22e-05,10,0.141,-11.25,0,0.0569,159.94899999999998,4,0.36,0,0,0,0,1,0GLpEPBLAPOlHJdBwlYTsh,Messy
855,0.268,0.619,158178,0.297,0.00195,0,0.103,-14.915,1,0.0385,169.94799999999998,4,0.113,0,0,0,0,1,5MXNYSstj8NriWGWvD2GjL,used to it
858,0.606,0.34,129587,0.392,0.0,7,0.105,-6.773,1,0.0369,159.846,4,0.286,0,0,0,0,1,3ZMiAbMYFzjNJr9pJnmydZ,8 Days
876,0.494,0.6990000000000001,155495,0.521,0.0,7,0.141,-6.546,1,0.0297,114.996,4,0.208,0,0,0,0,1,5NdBAtsCYuOaRnYhbD7jAv,When I'm Gone
879,0.217,0.6709999999999999,104211,0.4039999999999999,0.0241,0,0.402,-8.075,0,0.0754,119.919,4,0.104,0,0,0,0,1,7u65r2RJtAtjwS3A6myTnW,Gloss Of Blood
882,0.395,0.763,184324,0.381,7.97e-06,6,0.568,-13.211,1,0.2789999999999999,130.968,4,0.0976,0,0,0,0,1,1ZKueMWFwl6qPxczBLqJII,122 Days
890,0.52,0.7440000000000001,196117,0.1369999999999999,0.106,9,0.0995,-23.385,1,0.0519,216.098,4,0.0377,0,0,0,0,1,1WLlxCGmYkAIDN5wpyJ4kE,CRT
891,0.387,0.7020000000000001,201279,0.414,0.0,8,0.1119999999999999,-10.823,1,0.122,152.916,4,0.2,0,0,0,0,1,6L2elf0b1XgnLD3nhPucu4,Lost My Mind
894,0.282,0.57,169000,0.557,0.0,4,0.1689999999999999,-9.306,1,0.0313,148.08700000000002,4,0.3389999999999999,0,0,0,0,1,2syQhFBnXknp95x8PWX3N8,Emergency
901,0.088,0.747,146250,0.3879999999999999,0.0131,8,0.111,-11.973,1,0.0593,190.016,4,0.175,0,0,0,0,1,3loPlStRPkvr7lhXoQIKXq,Zombie
902,0.154,0.508,222903,0.4579999999999999,0.141,5,0.374,-10.588,1,0.0699,124.849,4,0.231,0,0,0,0,1,0BBs3w4ibfBYuqTdK0tT3Q,Sleepy
906,0.679,0.595,166844,0.478,0.0006,7,0.0812,-11.255999999999998,1,0.0702,190.048,4,0.0358,0,1,0,0,1,6B7jGL1RmprYOFvss1fqOr,Dark Light
907,0.698,0.84,154947,0.4,0.00143,5,0.1159999999999999,-11.807,0,0.0516,124.009,4,0.381,0,0,0,0,1,1jWJcuTUgO99gntArSPmrB,BUMBLE BEE
908,0.799,0.5529999999999999,220604,0.568,0.0,6,0.11,-8.47,0,0.0392,159.995,4,0.191,0,0,0,0,1,6VezAdu69qPfc3Q6de3Hbs,Burn
912,0.483,0.62,176274,0.445,0.000364,8,0.211,-11.826,1,0.1889999999999999,119.974,4,0.0821,0,0,0,0,1,2wiwjxDRV8yC8kCiI26RWP,Could've Been Worse
916,0.1989999999999999,0.611,198404,0.4479999999999999,0.0,2,0.1119999999999999,-11.243,1,0.0665,150.05100000000002,4,0.299,0,0,0,0,1,5b0JPVolgv2cdOewoQ5m6l,Dangerous
921,0.2339999999999999,0.612,148608,0.531,0.0,11,0.2189999999999999,-10.091,1,0.092,161.986,4,0.19,0,0,1,0,1,1KlUUyAto4F6XdcTGd3ps2,Why Can't Nothing Seem To Ever Go Right?
926,0.405,0.537,109600,0.434,0.0,1,0.0992,-9.937,1,0.311,176.292,4,0.198,0,0,0,0,1,2rt5fNqs0KUjzxwQy3u46V,Fuck Niggas
948,0.474,0.82,157612,0.57,0.000347,0,0.109,-6.162999999999999,1,0.0361,133.908,4,0.0971,0,0,0,0,1,1fG01hFiFGXZKRMHXsBlyf,CAN'T LOSE YOU
976,0.763,0.6579999999999999,137253,0.575,3.49e-06,5,0.366,-5.55,1,0.039,187.954,4,0.263,0,0,0,0,1,1UlYY7R3ck74PnY5w7rQ5F,Hell On Earth
979,0.423,0.769,169424,0.541,0.00064,7,0.1009999999999999,-6.065,1,0.0413,160.055,4,0.439,0,0,0,0,1,6Z3qMV9E3UPSSmt1s5DKnG,FDD
991,0.701,0.648,153077,0.372,1.2e-05,2,0.504,-10.342,0,0.3879999999999999,124.016,4,0.395,0,0,0,0,1,5PDOBca5JH4AKt44Ew6gLO,I'm Sorry I'm Broken
993,0.562,0.499,159007,0.519,4.75e-05,10,0.0903,-9.694,0,0.105,154.436,4,0.241,0,0,0,0,1,6LhIbVof5uPD42AZvj55KM,They Said the Sky Was the Limit
997,0.445,0.598,248625,0.28,8.81e-06,1,0.106,-17.949,1,0.386,144.903,4,0.258,1,0,0,0,1,0XcMKr1NxGcfSX6NlBV12S,No Cap
1000,0.579,0.411,140758,0.3339999999999999,0.0,10,0.0868,-11.784,0,0.123,163.46,4,0.0373,0,1,1,1,1,5lvli7niAMzfjJOsZczMNK,"""You said you love me..."""
1011,0.23,0.6890000000000001,165418,0.345,0.00125,0,0.0811,-14.13,1,0.0974,149.984,4,0.305,0,0,0,0,1,41yeEXVyFYUplfjiPi6hkg,I Could Die Today
1014,0.821,0.74,183202,0.207,0.679,0,0.1,-18.269,0,0.0339,212.034,4,0.391,0,0,0,0,1,0Nomv0wkoUbvhiBeUWeNuk,we all die alone
1015,0.701,0.589,142612,0.479,0.0002319999999999,11,0.0957,-12.101,0,0.108,162.018,4,0.131,0,0,0,0,1,62WDlVXjNo8q1Xp4X8lBUT,Hollywood Devil
1016,0.0653,0.664,155396,0.48,0.0222,5,0.11,-6.952999999999999,1,0.0417,138.89600000000002,4,0.0613,0,0,0,0,1,3BuhCcVPH9dwIvsoFeork1,Taste Me
1031,0.1669999999999999,0.762,147692,0.282,0.102,8,0.0987,-5.479,1,0.0719,130.017,4,0.155,0,0,0,0,1,2iDyRBAJ4PzLzorljWBfNS,SINISTER
1037,0.123,0.614,144658,0.351,0.179,1,0.139,-10.845999999999998,0,0.123,145.936,4,0.131,0,0,0,0,1,1U0n4Q8eshyy1UR1rS0INr,Trite
1053,0.887,0.621,184889,0.413,0.00419,9,0.1169999999999999,-8.229,1,0.0434,135.118,4,0.155,0,0,0,0,1,7f1W2CU54byPCb8vf15b7V,sewed shut
1056,0.0649,0.675,186210,0.605,1.64e-05,5,0.128,-9.787,0,0.115,156.543,4,0.2289999999999999,0,0,0,0,1,4mwQrPHmNf45V37axnbDFk,Watching Stars Die
1068,0.287,0.7440000000000001,148645,0.422,0.000341,9,0.0917,-12.432,0,0.0748,155.001,4,0.192,0,1,0,0,1,1Z72aV5ALU9XFoKxTW16lQ,Light Hearted
1071,0.342,0.547,208493,0.596,0.335,8,0.148,-7.744,0,0.192,159.985,4,0.368,0,0,0,0,1,0gf2y5doKjsYaZJJZif4vz,SOHO
1073,0.396,0.742,191982,0.742,0.0556,6,0.0975,-10.993,1,0.0693,129.998,4,0.435,0,0,0,0,1,0bhabfG1SWoyQsc8qGUMOZ,I'm Fine
1077,0.0491,0.516,207212,0.619,0.00303,5,0.259,-7.563,1,0.0354,150.031,4,0.21,0,0,0,0,1,5MNKSXyZoSdpI5yg3jaS2j,Proud
1086,0.475,0.6809999999999999,127085,0.504,0.000841,1,0.0994,-12.675999999999998,1,0.0806,170.03400000000002,4,0.364,0,0,0,0,1,0Lyr1Up56qEB8Hw2WJ3vbs,MIDORI!
1090,0.951,0.512,167915,0.5720000000000001,0.0,6,0.13,-10.573,0,0.424,168.25799999999998,4,0.256,0,0,0,0,1,5s6sPgr0vZS7PRQk49JQT6,Her
1092,0.743,0.701,205170,0.461,0.0,5,0.0986,-10.5,1,0.4479999999999999,160.674,4,0.361,0,0,0,0,1,7EYXMGTDcK0H1YiGtYpfsj,Broken Down
1093,0.831,0.787,162562,0.216,0.0005,10,0.06,-14.938,1,0.2289999999999999,129.982,4,0.153,0,0,0,0,1,0LUzT6BeWyV4PG24ef8Rgv,Bargain
1095,0.203,0.6559999999999999,226435,0.535,1.07e-05,6,0.114,-7.468999999999999,1,0.0309,115.012,4,0.143,0,0,0,0,1,138Xq3G4YSQi6a5NpAAx65,HOME
1099,0.628,0.7709999999999999,131971,0.421,5.82e-06,0,0.0872,-8.725,1,0.0483,160.034,4,0.283,0,0,0,0,1,0DM9sPnzdqQzR1zj59Y3b8,Other Girls
1100,0.248,0.757,162763,0.346,0.00913,11,0.104,-10.94,0,0.174,154.018,4,0.0676,0,0,0,0,1,3zm9C3D2w5ux9h2Q6VVlbn,Can U Be?
1102,0.0975,0.5589999999999999,154667,0.5720000000000001,0.00183,10,0.0902,-7.053999999999999,1,0.0328,180.03,4,0.114,0,0,0,0,1,5S5TH69NDoGULtE00etqbr,Dead Presidents
1113,0.372,0.754,108069,0.45,2.56e-05,4,0.0866,-10.945,1,0.0439,220.154,4,0.1669999999999999,0,0,0,0,1,0omk9UjtDVSJs9AdHnMRlJ,All in My Head
1117,0.0758,0.727,157674,0.49,0.000171,6,0.107,-9.284,1,0.0268,172.028,4,0.2269999999999999,0,0,0,0,1,29StXiS6uIVyrJFgSfV6Qn,Spine
1121,0.6779999999999999,0.613,108696,0.3389999999999999,0.0,5,0.166,-14.908,0,0.135,213.164,5,0.292,0,0,0,0,1,7uHRKSQ9WIlBBuBY7BHcbq,Forever
1125,0.698,0.764,179319,0.56,3.64e-05,2,0.53,-7.947,1,0.3389999999999999,166.142,4,0.244,0,0,0,0,1,2E5Q9FnspE0IRd2YEbno92,I'm Sick
1130,0.515,0.439,197343,0.539,0.000306,9,0.301,-10.588,1,0.376,165.06799999999998,4,0.461,0,1,1,1,1,4Ojj5Ld695R3riZ3LiUhVQ,Love Me
1133,0.183,0.665,206474,0.63,0.000297,6,0.315,-8.576,0,0.151,133.079,4,0.1669999999999999,0,0,0,0,1,2EDtKFCXcDLzbU1YeKCrrO,RETRIBUTION
1136,0.475,0.6970000000000001,226250,0.326,0.000345,10,0.0889,-13.611,0,0.165,138.082,4,0.512,0,0,0,0,1,2qEGYbNnY8yh6cXN5X6VZj,CLUTCH
1137,0.327,0.53,168442,0.569,0.0631,7,0.1119999999999999,-7.627000000000001,0,0.1989999999999999,150.09,4,0.0912,0,0,0,0,1,44x07sf4xBXhVZG5AZHc9n,GOOD ISNT GOOD ENOUGH
1147,0.575,0.657,233038,0.386,0.0982,6,0.11,-14.778,1,0.0447,165.00799999999998,4,0.821,0,0,0,0,1,4ouwYhgpulLeuNWlF7QJZc,$tars
1153,0.434,0.821,187173,0.434,0.0,10,0.128,-9.194,0,0.118,120.012,4,0.241,0,0,0,0,1,4vaxvNDaLSoD36iZX515ug,Betrayed
1155,0.254,0.696,142400,0.482,0.0158,8,0.0941,-10.492,1,0.0675,150.024,4,0.198,0,0,0,0,1,2xxxBXNUrBDugyRRadKChF,Lethal Presence
1176,0.77,0.488,144720,0.225,0.0065299999999999,8,0.111,-15.043,1,0.233,119.941,4,0.144,0,1,1,1,1,6m9QLhati8bLuqu9yCFQpF,DontBeAfraidIBroughtMyKnife (feat. Bones)
1179,0.3389999999999999,0.745,235714,0.564,0.000265,8,0.1939999999999999,-7.971,0,0.0481,140.03,4,0.4429999999999999,0,0,0,0,1,2PBhk0jXLeab8PSoBHa10S,For the Show
1184,0.0663,0.607,244907,0.45,1.12e-05,0,0.107,-8.507,1,0.0338,211.984,4,0.121,0,0,0,0,1,6akBF8JWM8lrpqejdwIfYI,16 Lines
1185,0.516,0.7020000000000001,137600,0.355,0.00013,8,0.153,-13.864,0,0.261,149.959,4,0.216,0,0,0,0,1,1wTlXpY3HReTsVR2M9bINL,Pray for YOU
1187,0.515,0.5479999999999999,181702,0.471,0.0001909999999999,1,0.351,-13.755999999999998,1,0.3339999999999999,170.12599999999998,4,0.213,0,0,0,0,1,3cmSnAd6gizPfWOtwVY45c,devoid
1197,0.591,0.5379999999999999,110341,0.499,0.000361,8,0.0959,-11.156,1,0.0289,147.986,4,0.177,0,0,0,0,1,4fUbn1hdw7F5WIoqpf9Eir,push everyone away
1198,0.136,0.925,89652,0.332,1.27e-05,7,0.121,-10.843,1,0.2319999999999999,199.99,4,0.2339999999999999,0,0,0,0,1,0VT5MOJXotvejoWkkuBN30,Ain't it Nice?
1200,0.502,0.6990000000000001,156080,0.295,0.0,1,0.107,-11.682,1,0.0652,180.032,4,0.157,0,0,0,0,1,7n00sOlgCbbShYA9Je2W6W,Pay Me
1214,0.531,0.8690000000000001,85241,0.2739999999999999,0.00209,8,0.0931,-14.464,1,0.135,213.942,4,0.16,0,0,0,0,1,7wiFqOWEOHPdYojpDcnNuA,Chokehold
1215,0.777,0.78,168827,0.262,4.13e-05,7,0.6990000000000001,-15.508,1,0.187,156.0,4,0.484,0,0,0,0,1,4DyMEazVZogtJY5LrI66tc,I dont care anymore
1219,0.483,0.226,129384,0.634,1.21e-06,8,0.37,-4.76,0,0.0389,156.126,3,0.115,0,0,0,0,1,3KUv0El9oNMvlEKffKDj1X,burden.
1221,0.469,0.503,128669,0.437,0.0,2,0.1119999999999999,-13.705,1,0.535,199.976,4,0.441,0,0,0,0,1,14wsN6q6pRSfwo0VZlKySo,Piece by Piece
1222,0.569,0.7340000000000001,165517,0.534,0.0379,0,0.1169999999999999,-6.899,0,0.0278,116.005,4,0.316,0,0,0,0,1,0OnlGEk4jCw1YwqV07Ikah,VVS
1231,0.118,0.7809999999999999,247989,0.504,0.146,10,0.114,-7.72,0,0.0361,124.032,4,0.0793,0,0,0,0,1,4JspgRzxyqXbxkHxq4ZeIz,Vices
1233,0.0726,0.593,297866,0.428,0.0906,1,0.225,-5.687,1,0.0321,136.013,4,0.11,0,0,0,0,1,2dkL9ke8SH4YccRGzXFqly,...And So It Was
1239,0.768,0.7609999999999999,104960,0.341,1.05e-05,1,0.142,-13.054,0,0.27,150.774,4,0.349,0,0,0,0,1,3il45mBYnnJjlikTshiTbE,Ruins
1251,0.316,0.536,145500,0.475,0.0171,9,0.0865,-11.554,1,0.0343,119.934,4,0.0388,0,0,0,0,1,2GxkYENBEHhr1KHxEnWFdG,I'm Here To Help You Are Not Alone
1253,0.218,0.366,186966,0.535,0.00557,1,0.12,-7.106,0,0.051,189.942,4,0.0876,0,0,0,0,1,4MALhH8rSUuySKUPicsp40,Pixie Hollow and Purgatory
1254,0.153,0.6679999999999999,150209,0.519,0.000815,8,0.1009999999999999,-10.363,0,0.051,155.93,4,0.6409999999999999,0,0,0,0,1,5Jh0lpAV9bqdyDEFBwGHLS,Drug Lullaby
1261,0.7909999999999999,0.664,200602,0.3989999999999999,0.0,6,0.1159999999999999,-11.661,1,0.0743,133.904,4,0.424,0,0,0,0,1,1TYF5FyxFXC6bM2VOuNWhV,Laying on my porch while we watch the world end.
1262,0.691,0.7070000000000001,139938,0.6629999999999999,2.36e-05,10,0.155,-8.765,0,0.357,150.996,4,0.545,0,0,0,0,1,43G4AB886p5GBBAASndoxP,I Feel Dead
1264,0.667,0.626,141966,0.513,0.0122,2,0.161,-10.771,1,0.0447,189.96,4,0.236,0,0,0,0,1,2zQSBgYf5G6qjiUUELADsD,I knew this was coming
1265,0.469,0.67,111490,0.432,0.000149,10,0.114,-7.684,1,0.104,112.002,4,0.201,0,0,0,0,1,1cqCaNSIN8Mt8bipnLH95o,Can Of Worms
1266,0.373,0.489,105250,0.5720000000000001,0.000586,2,0.353,-7.392,1,0.0292,130.363,4,0.151,0,0,0,0,1,5yAGvb9jyhmwQDNJrju9gq,bad luck
1273,0.126,0.541,175047,0.522,0.0822,11,0.0966,-16.461,1,0.0329,155.04,4,0.353,0,0,0,0,1,1xoiy0X9Qf1ps8AwwPumJl,Over
1285,0.7140000000000001,0.731,149333,0.561,6.74e-05,7,0.0957,-4.5680000000000005,0,0.0449,179.96,4,0.163,0,0,0,0,1,0UyKtU3KuPsuSIr96c4eTu,Fishscale
1289,0.0643,0.545,185700,0.638,0.0793,1,0.1159999999999999,-9.918,1,0.0534,149.964,4,0.276,0,0,0,0,1,3dGrpNNzlT2iD89KK3cQT2,I Heard You Were Looking For Me
1290,0.294,0.498,175450,0.4579999999999999,0.00522,11,0.23,-6.511,1,0.21,136.144,4,0.26,0,0,0,0,1,4YQlPybLC9BM42AHQdFPSs,Prettyleaf
1291,0.462,0.862,157293,0.3329999999999999,7.26e-06,5,0.134,-10.558,0,0.102,220.02,4,0.672,0,0,0,0,1,78Yl3uKfb32JlTj2TtUQf4,B Alright
1292,0.934,0.485,181817,0.391,0.00502,9,0.0718,-10.919,1,0.379,179.80900000000003,4,0.1969999999999999,0,0,0,0,1,6oaKT8uKCEifZWdUqiC0xh,K
1296,0.67,0.648,108173,0.632,0.0002319999999999,7,0.121,-7.82,0,0.0696,162.066,4,0.157,0,0,0,0,1,0zDE7rMScrdsH75he3uEiu,Zoom (Nascar!)
1301,0.0967,0.585,142000,0.471,0.0184,4,0.115,-9.934,0,0.0616,186.198,4,0.3229999999999999,0,0,0,0,1,30bqVoKjX479ab90a8Pafp,Star Shopping
1304,0.6459999999999999,0.579,177119,0.606,7.730000000000001e-05,5,0.118,-9.992,0,0.1669999999999999,141.931,4,0.39,0,0,0,0,1,3Zr94PmuGyRfNFxMpm6zHU,TOO MANY
1305,0.65,0.722,128000,0.654,0.00213,9,0.1369999999999999,-7.115,1,0.0279,119.93,4,0.55,0,0,0,0,1,6tFWMs2FJMi4loy4XlR8bz,Nothing
1307,0.46,0.638,143893,0.461,0.000735,8,0.085,-13.159,1,0.0557,178.03599999999997,4,0.13,0,0,0,0,1,4ydpvDukq1oyeY4p48BjR0,Masochist
1311,0.942,0.691,112918,0.324,0.00016,4,0.098,-9.711,0,0.0351,189.9,4,0.218,0,0,0,0,1,56L8vkkw9V4LsesNzparub,"CRY BABY, CELL 17"
1313,0.435,0.78,182880,0.657,9.42e-06,7,0.298,-7.165,1,0.145,141.619,4,0.364,0,0,0,0,1,7wttMlE6un70hfwymwniYl,Brother Man
1315,0.6609999999999999,0.5920000000000001,110886,0.457,0.000331,9,0.146,-6.081,0,0.0603,146.04,4,0.225,0,0,0,0,1,2ZRo7axmMPeSVUvDbGkJah,Hope
1316,0.7070000000000001,0.733,146667,0.402,0.0,9,0.111,-8.774,1,0.0337,216.01,4,0.15,0,0,0,0,1,7sQhhSlMui3JOZ4s2j4IjM,don't fall asleep yet
1317,0.8390000000000001,0.649,160325,0.2,0.000306,2,0.206,-19.41,1,0.0507,150.043,4,0.866,0,0,0,0,1,5zDPkwHEID3BErCrgPbBOw,Storyboard for a Pessimist
1322,0.785,0.591,142046,0.42,4.06e-05,10,0.186,-9.922,0,0.17,161.963,4,0.596,0,0,0,0,1,23g3uKdnXOcB0fk5zt9L6y,Guccy Armor
1334,0.365,0.6990000000000001,214925,0.489,4.2e-05,1,0.132,-9.461,0,0.0388,134.017,4,0.0739,0,0,0,0,1,1RqpijoxxQJ9FWS1V56DeE,MARY JANE
1352,0.129,0.484,139549,0.435,0.000148,0,0.34,-10.545,1,0.0332,172.116,4,0.0567,0,0,0,0,1,5JhXjKYa9tXLLUnykYAcG7,Cure
1354,0.585,0.769,144733,0.156,0.015,11,0.102,-10.7,0,0.035,211.9,4,0.527,0,0,0,0,1,2H3wWrnO758y0fPH7Ilerg,Depression & Obsession
1366,0.204,0.428,92826,0.539,1.03e-05,8,0.102,-10.031,0,0.0434,150.192,4,0.332,0,0,0,0,1,0CQhuti0VBqh9cDmcoykz6,Demons in My Dreams
1376,0.332,0.755,212112,0.41,5.3e-05,8,0.114,-13.188,1,0.0376,200.04,4,0.0919,0,0,0,0,1,5DNr18eJapgOnVArstUpOD,Still Cold
1385,0.078,0.475,185397,0.53,0.407,7,0.0986,-11.078,0,0.0424,145.10299999999998,4,0.0739,0,0,0,0,1,0lMuN73Z5kGE9htmFLviTN,LUV DNT DIE
1404,0.682,0.823,169972,0.331,0.0,7,0.0938,-13.02,0,0.268,112.779,4,0.342,0,0,0,0,1,1jvOu710Im7VGGmTZYRMhv,Hold Me Down
1407,0.264,0.5,158110,0.655,0.0,7,0.12,-8.806000000000001,1,0.0402,125.984,4,0.098,0,0,0,0,1,5yJDsbkX3TH4hTnezRWVCG,pieces
1420,0.606,0.713,187587,0.47,1.35e-05,9,0.306,-8.698,1,0.0864,169.03599999999997,4,0.0825,0,1,1,1,1,5Kjz86OFAoN6D4kF1BTSEc,Moon & Stars (feat. Maggie Lindemann)
1427,0.144,0.525,152268,0.6509999999999999,0.00181,8,0.107,-9.845,0,0.0551,163.90900000000002,4,0.3229999999999999,0,0,0,0,1,0RmA4aqXxeznvEHLxVTfVg,cursed
1429,0.804,0.726,188060,0.37,0.00624,8,0.108,-9.555,1,0.12,133.952,4,0.273,0,0,0,0,1,7M6wUOOqbg1P3AxYPXsL9W,Tutorial on How to Smile
1434,0.336,0.618,191731,0.499,0.0,10,0.0993,-13.072,1,0.0928,159.959,4,0.3289999999999999,0,0,0,0,1,5Wagk1Bq29LHNU8QFqcnCy,Pain or Pleasure
1436,0.675,0.853,167915,0.288,7.43e-05,6,0.0771,-13.689,0,0.11,156.029,5,0.288,0,0,0,0,1,1pGeXtQjjlDivF1k1r8m0x,Feel It All
1437,0.307,0.58,195925,0.514,0.0,7,0.0923,-8.05,0,0.0538,195.628,4,0.0959,0,0,0,0,1,43b7hf6pQItY8ITakZI3PN,Faraway
1439,0.716,0.713,154413,0.245,0.208,1,0.157,-15.439,1,0.287,152.018,4,0.128,0,0,0,0,1,4J2zUfPIOincsWcsp84oqO,Humble
1446,0.911,0.718,255530,0.4429999999999999,4.71e-05,2,0.0972,-12.369000000000002,0,0.0458,218.082,4,0.442,0,0,0,0,1,4U9kJBr61UhO5srPib7zyz,Running Miles
1448,0.736,0.424,182909,0.581,9.75e-06,8,0.12,-8.876,1,0.247,168.08,4,0.299,0,0,0,0,1,7le1UOidbpfS03K4OKyRZC,8:45
1464,0.314,0.757,131457,0.6409999999999999,6.25e-06,1,0.122,-9.375,1,0.0695,148.869,4,0.3939999999999999,0,0,0,0,1,69u18xouD7NFKLClyIdDW3,PTSD
1467,0.141,0.6890000000000001,172667,0.496,0.344,2,0.0993,-9.54,1,0.0391,134.988,4,0.314,0,0,0,0,1,1eI4Xm3Ez0cTrYbSUhBh0V,Lost Child
1493,0.397,0.852,150831,0.377,0.0065099999999999,10,0.128,-7.38,0,0.0679,116.011,4,0.312,0,0,0,0,1,1DNck0x9J51ZEnWHyh8JY5,Sega Hell
1498,0.772,0.708,120059,0.235,0.00238,11,0.103,-16.156,0,0.318,139.998,4,0.1689999999999999,0,0,0,0,1,5SFTZsHW3HdCp9f1zbzitS,Revenge
1501,0.585,0.847,190000,0.525,0.0011,5,0.104,-10.855,1,0.0677,122.021,4,0.1689999999999999,0,0,0,0,1,412BEzTvETYg8XhekvF6Z8,What
1509,0.356,0.778,139361,0.336,1.67e-05,3,0.174,-11.196,1,0.2289999999999999,140.16299999999998,4,0.5770000000000001,0,0,0,0,1,5rAQspekSql7kfcfEuZ1YM,God Damn
1510,0.325,0.7929999999999999,180707,0.312,0.00324,3,0.111,-12.01,0,0.0602,169.94,4,0.525,0,0,0,0,1,7dI3HTnuicC2aKkXigoFS2,777
1529,0.0856,0.632,151602,0.601,0.0,8,0.147,-7.657,1,0.0315,141.95,4,0.211,0,0,0,0,1,3p3SnaOfok6cgvnfdCq0NA,Swan Dive
1532,0.311,0.597,151771,0.377,0.317,1,0.0945,-9.498,0,0.0852,155.076,4,0.12,0,0,0,0,1,4YPRfxNIaEGMjivlrvZrZR,once a week
1533,0.855,0.728,201635,0.363,0.00551,3,0.104,-12.275,0,0.0447,220.008,4,0.163,0,0,0,0,1,5CZpxQagkEC8g2xhHc7GnW,Bury Me
1535,0.604,0.5770000000000001,137352,0.181,0.471,6,0.111,-12.53,0,0.0424,164.94400000000002,4,0.209,0,0,0,0,1,5lgj7AarvVQnKXo9hEEC3n,Space Coupe
1538,0.836,0.633,215040,0.374,0.0124,4,0.111,-11.550999999999998,1,0.0387,200.112,4,0.139,0,0,0,0,1,53Q5EFdliJKlb0BYSP5dGn,Here
1546,0.528,0.722,206107,0.356,0.0289999999999999,0,0.0938,-13.966,1,0.0828,183.856,4,0.0638,0,0,0,0,1,3Ixtw6lH5wB3vFESoOiZ3R,Off Air
1552,0.397,0.647,145136,0.599,0.0725,6,0.145,-7.603,1,0.0289999999999999,152.109,4,0.271,0,0,0,0,1,5mDd7zJzc4PPXKznxHtLvV,Blood Ocean
1553,0.502,0.708,240053,0.795,0.000924,5,0.146,-5.134,1,0.0308,140.055,4,0.331,1,1,0,0,1,2KXXE8jdnxHyGwAZdNGX24,No Time
1558,0.643,0.555,154213,0.373,0.00535,5,0.15,-7.715,0,0.371,170.66,4,0.318,0,0,0,0,1,4cLABSn9fZX6tWcGxFTxvo,WHAT'S THE PROBLEM
1572,0.203,0.5820000000000001,165737,0.498,0.114,1,0.0962,-11.061,1,0.243,159.85299999999998,4,0.3379999999999999,0,0,0,0,1,4oaUmPNDkS8TBkG6VXOVlV,Good Drugs
1577,0.146,0.547,134210,0.375,0.0,6,0.58,-10.093,1,0.0304,173.88,4,0.4589999999999999,0,0,0,0,1,6gTbAJOvivFXwkOEhSIOtS,Sarcoma
1585,0.0683,0.506,182387,0.45,0.000225,2,0.103,-12.565,1,0.364,177.97799999999998,4,0.131,0,0,0,0,1,7oBW80497A8axagr4aC9U6,Finer Things
1586,0.82,0.392,335607,0.423,0.0843,7,0.0991,-15.156,1,0.0506,150.208,4,0.236,0,0,0,0,1,0jWUHlUXVCZ1oDNoqPuySX,"Halloween, but All Year"
1587,0.877,0.313,137661,0.457,1.3699999999999998e-05,11,0.134,-8.187000000000001,0,0.0322,151.184,4,0.3779999999999999,0,0,0,0,1,59fqSD7qydA8PQBStiLZCE,Dark Matter
1613,0.36,0.6759999999999999,122293,0.415,0.0151,0,0.114,-7.436,1,0.0426,157.024,4,0.0772,0,0,0,0,1,5PL41GJ7t8S4xkepygilDd,Give It All Up
1626,0.114,0.601,181895,0.537,7.890000000000001e-05,5,0.109,-9.81,0,0.0259,189.99400000000003,4,0.447,0,0,0,0,1,53dGuPCn0kJLh7fBWlrXZi,what did yøu think i meant when i said i løve yøu
1627,0.283,0.508,229667,0.407,1.59e-06,3,0.109,-9.75,0,0.0504,179.972,4,0.222,0,0,0,0,1,7gKIWuGAQmbX6Wsu6lRXgG,Exhale
1628,0.367,0.461,199561,0.4029999999999999,0.000128,6,0.608,-10.277,0,0.392,150.648,4,0.226,0,0,0,0,1,3e4G1RDspqJYj7CVbB7TD1,yøu used tø be my little angel
1633,0.899,0.373,128000,0.421,8.96e-05,1,0.147,-8.546,0,0.142,155.428,4,0.214,0,0,0,0,1,4ArPRqjDVLNpcIrv1peQC7,i used tø knøw høw tø løve </3
1637,0.128,0.6659999999999999,223535,0.628,0.0004089999999999,10,0.0933,-6.29,0,0.0367,184.016,4,0.106,0,0,0,0,1,2mi0NxrZhImePK3FjfWiuW,Sometimes
